,p__0,p__1,p__2,p__3,p__4,p__5,p__6,p__7,p__8
2568,0.00022595314696251167,0.06993087634242172,3.451771178304166e-05,0.054605962488431393,0.08731644507798654,0.008930409330909142,0.005150287093724437,0.03156214227618895,0.15242734754502424
2569,0.00022620103451523348,0.06990967831137206,3.448837678069052e-05,0.05461251275838831,0.08728030260771509,0.008914956667575575,0.0051458647507631105,0.031573411264864154,0.15241700791697696
2570,0.0002265085046467392,0.06985965255699428,3.449646483911106e-05,0.054612864237756194,0.08733655691545965,0.008933706321304887,0.005150017835179632,0.03156244739548317,0.1524349719405383
2571,0.00022667705809092158,0.06984635027956539,3.449128855062578e-05,0.054617669631231706,0.08735301789247847,0.008936979912237764,0.005147287973934758,0.03155489987496031,0.15252888606852005
2572,0.00022626010451479771,0.06989453374872741,3.4489963760643985e-05,0.054614747352820237,0.08729323870052222,0.008936575196762725,0.005145012867813236,0.03155769597636685,0.15248317008199735
2573,0.00022632490605428897,0.06989620051874786,3.4486524106854373e-05,0.05461371266619729,0.08735456094236375,0.008927392738761824,0.0051488531424474645,0.031558745990298745,0.1524561505859134
2574,0.00022620511685191534,0.06990581149890435,3.449693213801617e-05,0.05461131512558223,0.08736359828369265,0.00893691416811867,0.005152351289787256,0.03155841333170216,0.15241329516379598
2575,0.00022568541480739562,0.06997688623312827,3.4555286657520045e-05,0.054597785689000505,0.08728375707122657,0.00893129248537492,0.0051475986638709155,0.03156566338090448,0.15240563008961064
2576,0.00022608322426574096,0.06992175666263457,3.4537961274584954e-05,0.05459980065732018,0.08728050902615916,0.008928094040805764,0.005147762381322383,0.031569432802831116,0.1523849844491491
2577,0.0002255823378120853,0.06997352359161325,3.443257247421531e-05,0.05463024818158253,0.08737118477003611,0.008938220616248648,0.005150310863104778,0.03155269162008373,0.15248846932955012
2578,0.00022642341789475362,0.06987896864517898,3.455341432142154e-05,0.05459769764685525,0.08729969232661698,0.008932503303048508,0.005147987491410151,0.03155797746345773,0.1524497698008429
2579,0.00022642341789475362,0.06987896864517898,3.455341432142154e-05,0.05459769764685525,0.08729969232661698,0.008932503303048508,0.005147987491410151,0.03155797746345773,0.1524497698008429
2580,0.00022692347480606395,0.06982954189141212,3.449992570326099e-05,0.05461179488075946,0.08735098625012731,0.008919534420494821,0.005149627874897579,0.03156521917874172,0.15243437102784954
2581,0.00022681678231266183,0.06983865130751557,3.4558400118714945e-05,0.054595434686062136,0.08730920134168689,0.008926344002237274,0.005149182334339492,0.03156338207219391,0.15241555343471191
2582,0.00022695404313391107,0.06981037902154334,3.450339636980146e-05,0.05461051808936383,0.08734386678492694,0.00893615441864439,0.005149736086062417,0.03155678165109343,0.15245577692909398
2583,0.0002258199535034744,0.06997539177487466,3.4503153707227696e-05,0.054611030528227335,0.08726883655630684,0.008905996418403731,0.005144425199766953,0.03157561556147042,0.1524154446119235
2584,0.00022735717060890878,0.06977291413570746,3.455317997650006e-05,0.054598674797704534,0.08735894014751837,0.008929726627043055,0.005152050937944625,0.0315621154840909,0.15243390920155012
2585,0.00022601828010602377,0.0699182818075135,3.449936088584421e-05,0.054610287404566034,0.08730548752274081,0.008934774569135315,0.0051499818549482325,0.03155877576332626,0.15242016122512278
2586,0.00022601828010602377,0.0699182818075135,3.449936088584421e-05,0.054610287404566034,0.08730548752274081,0.008934774569135315,0.0051499818549482325,0.03155877576332626,0.15242016122512278
2587,0.00022619578398459398,0.06989368078242013,3.445343493239125e-05,0.054620722280581464,0.08733309952072225,0.008923424873076655,0.005151671311049768,0.03156854258348845,0.15241701041374414
2588,0.0002259865299857601,0.06993599582360614,3.447323355474242e-05,0.05461972831220842,0.08729305491633332,0.008918805713458516,0.005146192129577877,0.03157497536987264,0.1524369051811165
2589,0.00022564653230798607,0.06999048141772607,3.4522458380089256e-05,0.05460642216994791,0.0873163267382692,0.008928685477913763,0.005147461233140104,0.0315634389506363,0.15240228350653393
2590,0.0002260655411982345,0.06992680365227398,3.445879765187673e-05,0.054621705719170036,0.08736312285268774,0.0089394781219119,0.005150328216760754,0.03155145359196677,0.15241905267039293
2591,0.0002257241515112067,0.06997166070496573,3.446864296357221e-05,0.054618585595130366,0.08733463756751772,0.008940555063533868,0.005148737787401608,0.031550995017514696,0.15241132109767538
2592,0.000226008049946575,0.06993262699789779,3.4508512502981394e-05,0.05460882898992128,0.08732849621096977,0.008930388638558306,0.0051489483408577435,0.03156046922746058,0.15244350105629415
2593,0.000226008049946575,0.06993262699789779,3.4508512502981394e-05,0.05460882898992128,0.08732849621096977,0.008930388638558306,0.0051489483408577435,0.03156046922746058,0.15244350105629415
2594,0.000226008049946575,0.06993262699789779,3.4508512502981394e-05,0.05460882898992128,0.08732849621096977,0.008930388638558306,0.0051489483408577435,0.03156046922746058,0.15244350105629415
2595,0.00022653266856209327,0.06986758098001603,3.445600980878807e-05,0.054626265566433733,0.08731390925297505,0.008918693869678874,0.005146215899334289,0.0315646968254454,0.1524986843768941
2596,0.000227050230501521,0.06982434941461968,3.4528581012157045e-05,0.05460342228151127,0.08732752035166552,0.008930430668714748,0.005146025162817783,0.03156349327951781,0.15241312028447246
2597,0.00022600847995439777,0.06993456514146927,3.45169394214162e-05,0.054606268417922786,0.08726547975474484,0.0089201048149423,0.0051472032984486394,0.03157074389560617,0.15240460586852206
2598,0.00022678720676999584,0.06983815985255762,3.4475896808893766e-05,0.054616047258561534,0.08731497625208412,0.008919933878584882,0.005146931385228362,0.031569037160937334,0.15243573486957912
2599,0.0002263084695255439,0.06989378706249404,3.444549477590483e-05,0.0546247321978937,0.08734598105749282,0.008929645968299132,0.005148309082222549,0.03156220516299763,0.15245149937935576
2600,0.00022642509545241235,0.06988181859308548,3.451526861149999e-05,0.05460753943905484,0.08735485963947938,0.008933103870175364,0.005149630554673274,0.031561928527702766,0.15243722294771506
2601,0.00022610995599388112,0.06991706889781546,3.4460390919817966e-05,0.05462302585233116,0.08732623002342252,0.008925448702999265,0.005148323741817915,0.0315663756070516,0.1524429806362892
2602,0.00022619785022546333,0.06990480095047108,3.446803416543529e-05,0.05461726277420029,0.08736180864231965,0.008925007170794513,0.005150325811089739,0.03155973707636193,0.15243612329606074
2603,0.00022591552317204384,0.06995172034716764,3.447584458850981e-05,0.054616833546844386,0.08729765932521079,0.008917259431199975,0.005146295862338314,0.03157291157540794,0.15241191313803792
